time_s,dur_5_ms,dur_25_ms,dur_100_ms,dur_250_ms
0.011479,1.000000,0.460000,0.115000,0.046000
0.011500,1.000000,0.460833,0.115208,0.046083
0.011521,1.000000,0.461666,0.115417,0.046167
0.011542,1.000000,0.462500,0.115625,0.046250
0.011563,1.000000,0.463333,0.115833,0.046333
0.011583,1.000000,0.464166,0.116042,0.046417
0.011604,1.000000,0.465000,0.116250,0.046500
0.011625,1.000000,0.465833,0.116458,0.046583
0.011646,1.000000,0.466666,0.116667,0.046667
0.011667,1.000000,0.467500,0.116875,0.046750
0.011688,1.000000,0.468333,0.117083,0.046833
0.011708,1.000000,0.469166,0.117292,0.046917
0.011729,1.000000,0.470000,0.117500,0.047000
0.011750,1.000000,0.470833,0.117708,0.047083
0.011771,1.000000,0.471666,0.117917,0.047167
0.011792,1.000000,0.472500,0.118125,0.047250
0.011812,1.000000,0.473333,0.118333,0.047333
0.011833,1.000000,0.474166,0.118542,0.047417
0.011854,1.000000,0.475000,0.118750,0.047500
0.011875,1.000000,0.475833,0.118958,0.047583
0.011896,1.000000,0.476666,0.119167,0.047667
0.011917,1.000000,0.477500,0.119375,0.047750
0.011937,1.000000,0.478333,0.119583,0.047833
0.011958,1.000000,0.479166,0.119792,0.047917
0.011979,1.000000,0.480000,0.120000,0.048000
0.012000,1.000000,0.480833,0.120208,0.048083
0.012021,1.000000,0.481666,0.120417,0.048167
0.012042,1.000000,0.482500,0.120625,0.048250
0.012063,1.000000,0.483333,0.120833,0.048333
0.012083,1.000000,0.484166,0.121042,0.048417
0.012104,1.000000,0.485000,0.121250,0.048500
0.012125,1.000000,0.485833,0.121458,0.048584
0.012146,1.000000,0.486666,0.121667,0.048667
0.012167,1.000000,0.487500,0.121875,0.048750
0.012187,1.000000,0.488333,0.122083,0.048834
0.012208,1.000000,0.489166,0.122292,0.048917
0.012229,1.000000,0.490000,0.122500,0.049000
0.012250,1.000000,0.490833,0.122708,0.049084
0.012271,1.000000,0.491666,0.122917,0.049167
0.012292,1.000000,0.492500,0.123125,0.049250
0.012312,1.000000,0.493333,0.123333,0.049334
0.012333,1.000000,0.494166,0.123542,0.049417
0.012354,1.000000,0.495000,0.123750,0.049500
0.012375,1.000000,0.495833,0.123958,0.049584
0.012396,1.000000,0.496666,0.124167,0.049667
0.012417,1.000000,0.497500,0.124375,0.049750
0.012438,1.000000,0.498333,0.124583,0.049834
0.012458,1.000000,0.499166,0.124792,0.049917
0.012479,1.000000,0.500000,0.125000,0.050000
0.012500,1.000000,0.500833,0.125208,0.050084
0.012521,1.000000,0.501666,0.125417,0.050167
0.012542,1.000000,0.502500,0.125625,0.050250
0.012563,1.000000,0.503333,0.125833,0.050334
0.012583,1.000000,0.504166,0.126042,0.050417
0.012604,1.000000,0.505000,0.126250,0.050500
0.012625,1.000000,0.505833,0.126458,0.050584
0.012646,1.000000,0.506666,0.126667,0.050667
0.012667,1.000000,0.507500,0.126875,0.050750
0.012687,1.000000,0.508333,0.127083,0.050834
0.012708,1.000000,0.509166,0.127292,0.050917
0.012729,1.000000,0.510000,0.127500,0.051000
0.012750,1.000000,0.510833,0.127708,0.051084
0.012771,1.000000,0.511666,0.127917,0.051167
0.012792,1.000000,0.512500,0.128125,0.051250
0.012812,1.000000,0.513333,0.128333,0.051334
0.012833,1.000000,0.514166,0.128542,0.051417
0.012854,1.000000,0.515000,0.128750,0.051500
0.012875,1.000000,0.515833,0.128958,0.051584
0.012896,1.000000,0.516666,0.129167,0.051667
0.012917,1.000000,0.517500,0.129375,0.051750
0.012938,1.000000,0.518333,0.129583,0.051834
0.012958,1.000000,0.519166,0.129792,0.051917
0.012979,1.000000,0.520000,0.130000,0.052000
0.013000,1.000000,0.520833,0.130208,0.052084
0.013021,1.000000,0.521666,0.130417,0.052167
0.013042,1.000000,0.522500,0.130625,0.052250
0.013063,1.000000,0.523333,0.130833,0.052334
0.013083,1.000000,0.524166,0.131042,0.052417
0.013104,1.000000,0.525000,0.131250,0.052500
0.013125,1.000000,0.525833,0.131458,0.052584
0.013146,1.000000,0.526666,0.131667,0.052667
0.013167,1.000000,0.527500,0.131875,0.052750
0.013187,1.000000,0.528333,0.132083,0.052834
0.013208,1.000000,0.529166,0.132292,0.052917
0.013229,1.000000,0.530000,0.132500,0.053000
0.013250,1.000000,0.530833,0.132708,0.053084
0.013271,1.000000,0.531666,0.132917,0.053167
0.013292,1.000000,0.532500,0.133125,0.053250
0.013312,1.000000,0.533333,0.133333,0.053334
0.013333,1.000000,0.534166,0.133542,0.053417
0.013354,1.000000,0.535000,0.133750,0.053500
0.013375,1.000000,0.535833,0.133958,0.053584
0.013396,1.000000,0.536666,0.134167,0.053667
0.013417,1.000000,0.537500,0.134375,0.053750
0.013438,1.000000,0.538333,0.134583,0.053834
0.013458,1.000000,0.539166,0.134792,0.053917
0.013479,1.000000,0.540000,0.135000,0.054000
0.013500,1.000000,0.540833,0.135208,0.054084
0.013521,1.000000,0.541666,0.135417,0.054167
0.013542,1.000000,0.542500,0.135625,0.054250
0.013562,1.000000,0.543333,0.135833,0.054334
0.013583,1.000000,0.544166,0.136042,0.054417
0.013604,1.000000,0.545000,0.136250,0.054500
0.013625,1.000000,0.545833,0.136458,0.054584
0.013646,1.000000,0.546666,0.136667,0.054667
0.013667,1.000000,0.547500,0.136875,0.054750
0.013687,1.000000,0.548333,0.137083,0.054834
0.013708,1.000000,0.549166,0.137292,0.054917
0.013729,1.000000,0.550000,0.137500,0.055000
0.013750,1.000000,0.550833,0.137708,0.055084
0.013771,1.000000,0.551666,0.137917,0.055167
0.013792,1.000000,0.552500,0.138125,0.055250
0.013813,1.000000,0.553333,0.138333,0.055334
0.013833,1.000000,0.554166,0.138542,0.055417
0.013854,1.000000,0.555000,0.138750,0.055500
0.013875,1.000000,0.555833,0.138958,0.055584
0.013896,1.000000,0.556666,0.139167,0.055667
0.013917,1.000000,0.557500,0.139375,0.055750
0.013938,1.000000,0.558333,0.139583,0.055834
0.013958,1.000000,0.559166,0.139792,0.055917
0.013979,1.000000,0.560000,0.140000,0.056000
0.014000,1.000000,0.560833,0.140208,0.056084
0.014021,1.000000,0.561666,0.140417,0.056167
0.014042,1.000000,0.562500,0.140625,0.056250
0.014062,1.000000,0.563333,0.140833,0.056334
0.014083,1.000000,0.564166,0.141042,0.056417
0.014104,1.000000,0.565000,0.141250,0.056500
0.014125,1.000000,0.565833,0.141458,0.056584
0.014146,1.000000,0.566666,0.141667,0.056667
0.014167,1.000000,0.567500,0.141875,0.056750
0.014187,1.000000,0.568333,0.142083,0.056834
0.014208,1.000000,0.569166,0.142292,0.056917
0.014229,1.000000,0.570000,0.142500,0.057000
0.014250,1.000000,0.570833,0.142708,0.057084
0.014271,1.000000,0.571666,0.142917,0.057167
0.014292,1.000000,0.572500,0.143125,0.057250
0.014313,1.000000,0.573333,0.143333,0.057334
0.014333,1.000000,0.574166,0.143542,0.057417
0.014354,1.000000,0.575000,0.143750,0.057500
0.014375,1.000000,0.575833,0.143958,0.057584
0.014396,1.000000,0.576666,0.144167,0.057667
0.014417,1.000000,0.577500,0.144375,0.057750
0.014438,1.000000,0.578333,0.144583,0.057834
0.014458,1.000000,0.579166,0.144792,0.057917
0.014479,1.000000,0.580000,0.145000,0.058000
0.014500,1.000000,0.580833,0.145208,0.058084
0.014521,1.000000,0.581666,0.145417,0.058167
0.014542,1.000000,0.582500,0.145625,0.058250
0.014562,1.000000,0.583333,0.145833,0.058334
0.014583,1.000000,0.584166,0.146042,0.058417
0.014604,1.000000,0.585000,0.146250,0.058500
0.014625,1.000000,0.585833,0.146458,0.058584
0.014646,1.000000,0.586666,0.146667,0.058667
0.014667,1.000000,0.587499,0.146875,0.058750
0.014687,1.000000,0.588333,0.147083,0.058834
0.014708,1.000000,0.589166,0.147292,0.058917
0.014729,1.000000,0.589999,0.147500,0.059000
0.014750,1.000000,0.590833,0.147708,0.059084
0.014771,1.000000,0.591666,0.147917,0.059167
0.014792,1.000000,0.592499,0.148125,0.059250
0.014813,1.000000,0.593333,0.148333,0.059334
0.014833,1.000000,0.594166,0.148542,0.059417
0.014854,1.000000,0.594999,0.148750,0.059500
0.014875,1.000000,0.595833,0.148958,0.059584
0.014896,1.000000,0.596666,0.149167,0.059667
0.014917,1.000000,0.597499,0.149375,0.059750
0.014937,1.000000,0.598333,0.149583,0.059834
0.014958,1.000000,0.599166,0.149792,0.059917
0.014979,1.000000,0.599999,0.150000,0.060000
0.015000,1.000000,0.600833,0.150208,0.060084
0.015021,1.000000,0.601666,0.150417,0.060167
0.015042,1.000000,0.602499,0.150625,0.060250
0.015062,1.000000,0.603333,0.150833,0.060334
0.015083,1.000000,0.604166,0.151042,0.060417
0.015104,1.000000,0.604999,0.151250,0.060500
0.015125,1.000000,0.605833,0.151458,0.060584
0.015146,1.000000,0.606666,0.151667,0.060667
0.015167,1.000000,0.607499,0.151875,0.060750
0.015188,1.000000,0.608333,0.152083,0.060834
0.015208,1.000000,0.609166,0.152292,0.060917
0.015229,1.000000,0.609999,0.152500,0.061000
0.015250,1.000000,0.610833,0.152708,0.061084
0.015271,1.000000,0.611666,0.152917,0.061167
0.015292,1.000000,0.612499,0.153125,0.061250
0.015313,1.000000,0.613333,0.153333,0.061334
0.015333,1.000000,0.614166,0.153542,0.061417
0.015354,1.000000,0.614999,0.153750,0.061500
0.015375,1.000000,0.615833,0.153958,0.061584
0.015396,1.000000,0.616666,0.154167,0.061667
0.015417,1.000000,0.617499,0.154375,0.061750
0.015437,1.000000,0.618333,0.154583,0.061834
0.015458,1.000000,0.619166,0.154792,0.061917
0.015479,1.000000,0.619999,0.155000,0.062000
0.015500,1.000000,0.620833,0.155208,0.062084
0.015521,1.000000,0.621666,0.155417,0.062167
0.015542,1.000000,0.622499,0.155625,0.062250
0.015562,1.000000,0.623333,0.155833,0.062334
0.015583,1.000000,0.624166,0.156042,0.062417
0.015604,1.000000,0.624999,0.156250,0.062500
0.015625,1.000000,0.625833,0.156458,0.062584
0.015646,1.000000,0.626666,0.156667,0.062667
0.015667,1.000000,0.627499,0.156875,0.062750
0.015687,1.000000,0.628333,0.157083,0.062834
0.015708,1.000000,0.629166,0.157292,0.062917
0.015729,1.000000,0.629999,0.157500,0.063000
0.015750,1.000000,0.630833,0.157708,0.063084
0.015771,1.000000,0.631666,0.157917,0.063167
0.015792,1.000000,0.632499,0.158125,0.063250
0.015812,1.000000,0.633333,0.158333,0.063334
0.015833,1.000000,0.634166,0.158542,0.063417
0.015854,1.000000,0.634999,0.158750,0.063500
0.015875,1.000000,0.635833,0.158958,0.063584
0.015896,1.000000,0.636666,0.159167,0.063667
0.015917,1.000000,0.637499,0.159375,0.063750
0.015937,1.000000,0.638333,0.159583,0.063834
0.015958,1.000000,0.639166,0.159792,0.063917
0.015979,1.000000,0.639999,0.160000,0.064000
0.016000,1.000000,0.640833,0.160208,0.064084
0.016021,1.000000,0.641666,0.160417,0.064167
0.016042,1.000000,0.642499,0.160625,0.064250
0.016062,1.000000,0.643333,0.160833,0.064334
0.016083,1.000000,0.644166,0.161042,0.064417
0.016104,1.000000,0.644999,0.161250,0.064500
0.016125,1.000000,0.645833,0.161458,0.064584
0.016146,1.000000,0.646666,0.161667,0.064667
0.016167,1.000000,0.647499,0.161875,0.064750
0.016188,1.000000,0.648333,0.162083,0.064834
0.016208,1.000000,0.649166,0.162292,0.064917
0.016229,1.000000,0.649999,0.162500,0.065000
0.016250,1.000000,0.650833,0.162708,0.065084
0.016271,1.000000,0.651666,0.162917,0.065167
0.016292,1.000000,0.652499,0.163125,0.065250
0.016313,1.000000,0.653333,0.163333,0.065334
0.016333,1.000000,0.654166,0.163542,0.065417
0.016354,1.000000,0.654999,0.163750,0.065500
0.016375,1.000000,0.655833,0.163958,0.065584
0.016396,1.000000,0.656666,0.164167,0.065667
0.016417,1.000000,0.657499,0.164375,0.065750
0.016438,1.000000,0.658333,0.164583,0.065834
0.016458,1.000000,0.659166,0.164792,0.065917
0.016479,1.000000,0.659999,0.165000,0.066000
0.016500,1.000000,0.660833,0.165208,0.066084
0.016521,1.000000,0.661666,0.165417,0.066167
0.016542,1.000000,0.662499,0.165625,0.066250
0.016562,1.000000,0.663333,0.165833,0.066334
0.016583,1.000000,0.664166,0.166042,0.066417
0.016604,1.000000,0.664999,0.166250,0.066500
0.016625,1.000000,0.665833,0.166458,0.066584
0.016646,1.000000,0.666666,0.166667,0.066667
0.016667,1.000000,0.667499,0.166875,0.066750
0.016687,1.000000,0.668333,0.167083,0.066834
0.016708,1.000000,0.669166,0.167292,0.066917
0.016729,1.000000,0.669999,0.167500,0.067000
0.016750,1.000000,0.670833,0.167708,0.067084
0.016771,1.000000,0.671666,0.167917,0.067167
0.016792,1.000000,0.672499,0.168125,0.067250
0.016812,1.000000,0.673333,0.168333,0.067334
0.016833,1.000000,0.674166,0.168542,0.067417
0.016854,1.000000,0.674999,0.168750,0.067500
0.016875,1.000000,0.675833,0.168958,0.067584
0.016896,1.000000,0.676666,0.169167,0.067667
0.016917,1.000000,0.677499,0.169375,0.067750
0.016937,1.000000,0.678333,0.169583,0.067834
0.016958,1.000000,0.679166,0.169792,0.067917
0.016979,1.000000,0.679999,0.170000,0.068000
0.017000,1.000000,0.680833,0.170208,0.068084
0.017021,1.000000,0.681666,0.170417,0.068167
0.017042,1.000000,0.682499,0.170625,0.068250
0.017063,1.000000,0.683333,0.170833,0.068334
0.017083,1.000000,0.684166,0.171042,0.068417
0.017104,1.000000,0.684999,0.171250,0.068501
0.017125,1.000000,0.685833,0.171458,0.068584
0.017146,1.000000,0.686666,0.171667,0.068667
0.017167,1.000000,0.687499,0.171875,0.068751
0.017188,1.000000,0.688333,0.172083,0.068834
0.017208,1.000000,0.689166,0.172292,0.068917
0.017229,1.000000,0.689999,0.172500,0.069001
0.017250,1.000000,0.690833,0.172708,0.069084
0.017271,1.000000,0.691666,0.172917,0.069167
0.017292,1.000000,0.692499,0.173125,0.069251
0.017313,1.000000,0.693333,0.173333,0.069334
0.017333,1.000000,0.694166,0.173542,0.069417
0.017354,1.000000,0.694999,0.173750,0.069501
0.017375,1.000000,0.695833,0.173958,0.069584
0.017396,1.000000,0.696666,0.174167,0.069667
0.017417,1.000000,0.697499,0.174375,0.069751
0.017438,1.000000,0.698333,0.174583,0.069834
0.017458,1.000000,0.699166,0.174792,0.069917
0.017479,1.000000,0.699999,0.175000,0.070001
0.017500,1.000000,0.700833,0.175208,0.070084
0.017521,1.000000,0.701666,0.175417,0.070167
0.017542,1.000000,0.702499,0.175625,0.070251
0.017562,1.000000,0.703333,0.175833,0.070334
0.017583,1.000000,0.704166,0.176042,0.070417
0.017604,1.000000,0.704999,0.176250,0.070501
0.017625,1.000000,0.705833,0.176458,0.070584
0.017646,1.000000,0.706666,0.176667,0.070667
0.017667,1.000000,0.707499,0.176875,0.070751
0.017687,1.000000,0.708333,0.177083,0.070834
0.017708,1.000000,0.709166,0.177292,0.070917
0.017729,1.000000,0.709999,0.177500,0.071001
0.017750,1.000000,0.710833,0.177708,0.071084
0.017771,1.000000,0.711666,0.177917,0.071167
0.017792,1.000000,0.712499,0.178125,0.071251
0.017812,1.000000,0.713333,0.178333,0.071334
0.017833,1.000000,0.714166,0.178542,0.071417
0.017854,1.000000,0.714999,0.178750,0.071501
0.017875,1.000000,0.715833,0.178958,0.071584
0.017896,1.000000,0.716666,0.179167,0.071667
0.017917,1.000000,0.717499,0.179375,0.071751
0.017938,1.000000,0.718333,0.179583,0.071834
0.017958,1.000000,0.719166,0.179792,0.071917
0.017979,1.000000,0.719999,0.180000,0.072001
0.018000,1.000000,0.720833,0.180208,0.072084
0.018021,1.000000,0.721666,0.180417,0.072167
0.018042,1.000000,0.722499,0.180625,0.072251
0.018063,1.000000,0.723333,0.180833,0.072334
0.018083,1.000000,0.724166,0.181042,0.072417
0.018104,1.000000,0.724999,0.181250,0.072501
0.018125,1.000000,0.725833,0.181458,0.072584
0.018146,1.000000,0.726666,0.181667,0.072667
0.018167,1.000000,0.727499,0.181875,0.072751
0.018188,1.000000,0.728333,0.182083,0.072834
0.018208,1.000000,0.729166,0.182292,0.072917
0.018229,1.000000,0.729999,0.182500,0.073001
0.018250,1.000000,0.730833,0.182708,0.073084
0.018271,1.000000,0.731666,0.182917,0.073167
0.018292,1.000000,0.732499,0.183125,0.073251
0.018313,1.000000,0.733333,0.183333,0.073334
0.018333,1.000000,0.734166,0.183542,0.073417
0.018354,1.000000,0.734999,0.183750,0.073501
0.018375,1.000000,0.735833,0.183958,0.073584
0.018396,1.000000,0.736666,0.184167,0.073667
0.018417,1.000000,0.737499,0.184375,0.073751
0.018437,1.000000,0.738333,0.184583,0.073834
0.018458,1.000000,0.739166,0.184792,0.073917
0.018479,1.000000,0.739999,0.185000,0.074001
0.018500,1.000000,0.740833,0.185208,0.074084
0.018521,1.000000,0.741666,0.185417,0.074167
0.018542,1.000000,0.742499,0.185625,0.074251
0.018562,1.000000,0.743333,0.185833,0.074334
0.018583,1.000000,0.744166,0.186042,0.074417
0.018604,1.000000,0.744999,0.186250,0.074501
0.018625,1.000000,0.745833,0.186458,0.074584
0.018646,1.000000,0.746666,0.186667,0.074667
0.018667,1.000000,0.747499,0.186875,0.074751
0.018687,1.000000,0.748333,0.187083,0.074834
0.018708,1.000000,0.749166,0.187292,0.074917
0.018729,1.000000,0.749999,0.187500,0.075001
0.018750,1.000000,0.750833,0.187708,0.075084
0.018771,1.000000,0.751666,0.187917,0.075167
0.018792,1.000000,0.752499,0.188125,0.075251
0.018812,1.000000,0.753333,0.188333,0.075334
0.018833,1.000000,0.754166,0.188542,0.075417
0.018854,1.000000,0.754999,0.188750,0.075501
0.018875,1.000000,0.755833,0.188958,0.075584
0.018896,1.000000,0.756666,0.189167,0.075667
0.018917,1.000000,0.757499,0.189375,0.075751
0.018938,1.000000,0.758333,0.189583,0.075834
0.018958,1.000000,0.759166,0.189792,0.075917
0.018979,1.000000,0.759999,0.190000,0.076001
0.019000,1.000000,0.760833,0.190208,0.076084
0.019021,1.000000,0.761666,0.190416,0.076167
0.019042,1.000000,0.762499,0.190625,0.076251
0.019063,1.000000,0.763333,0.190833,0.076334
0.019083,1.000000,0.764166,0.191041,0.076417
0.019104,1.000000,0.764999,0.191250,0.076501
0.019125,1.000000,0.765833,0.191458,0.076584
0.019146,1.000000,0.766666,0.191666,0.076667
0.019167,1.000000,0.767499,0.191875,0.076751
0.019188,1.000000,0.768333,0.192083,0.076834
0.019208,1.000000,0.769166,0.192291,0.076917
0.019229,1.000000,0.769999,0.192500,0.077001
0.019250,1.000000,0.770833,0.192708,0.077084
0.019271,1.000000,0.771666,0.192916,0.077167
0.019292,1.000000,0.772499,0.193125,0.077251
0.019312,1.000000,0.773333,0.193333,0.077334
0.019333,1.000000,0.774166,0.193541,0.077417
0.019354,1.000000,0.774999,0.193750,0.077501
0.019375,1.000000,0.775833,0.193958,0.077584
0.019396,1.000000,0.776666,0.194166,0.077667
0.019417,1.000000,0.777499,0.194375,0.077751
0.019437,1.000000,0.778333,0.194583,0.077834
0.019458,1.000000,0.779166,0.194791,0.077917
0.019479,1.000000,0.779999,0.195000,0.078001
0.019500,1.000000,0.780833,0.195208,0.078084
0.019521,1.000000,0.781666,0.195416,0.078167
0.019542,1.000000,0.782499,0.195625,0.078251
0.019562,1.000000,0.783333,0.195833,0.078334
0.019583,1.000000,0.784166,0.196041,0.078417
0.019604,1.000000,0.784999,0.196250,0.078501
0.019625,1.000000,0.785833,0.196458,0.078584
0.019646,1.000000,0.786666,0.196666,0.078667
0.019667,1.000000,0.787499,0.196875,0.078751
0.019687,1.000000,0.788333,0.197083,0.078834
0.019708,1.000000,0.789166,0.197291,0.078917
0.019729,1.000000,0.789999,0.197500,0.079001
0.019750,1.000000,0.790833,0.197708,0.079084
0.019771,1.000000,0.791666,0.197916,0.079167
0.019792,1.000000,0.792499,0.198125,0.079251
0.019813,1.000000,0.793333,0.198333,0.079334
0.019833,1.000000,0.794166,0.198541,0.079417
0.019854,1.000000,0.794999,0.198750,0.079501
0.019875,1.000000,0.795833,0.198958,0.079584
0.019896,1.000000,0.796666,0.199166,0.079667
0.019917,1.000000,0.797499,0.199375,0.079751
0.019938,1.000000,0.798333,0.199583,0.079834
0.019958,1.000000,0.799166,0.199791,0.079917
0.019979,1.000000,0.799999,0.200000,0.080001
0.020000,1.000000,0.800833,0.200208,0.080084
0.020021,1.000000,0.801666,0.200416,0.080167
0.020042,1.000000,0.802499,0.200625,0.080251
0.020063,1.000000,0.803333,0.200833,0.080334
0.020083,1.000000,0.804166,0.201041,0.080417
0.020104,1.000000,0.804999,0.201250,0.080501
0.020125,1.000000,0.805833,0.201458,0.080584
0.020146,1.000000,0.806666,0.201666,0.080667
0.020167,1.000000,0.807499,0.201875,0.080751
0.020188,1.000000,0.808333,0.202083,0.080834
0.020208,1.000000,0.809166,0.202291,0.080917
0.020229,1.000000,0.809999,0.202500,0.081001
0.020250,1.000000,0.810833,0.202708,0.081084
0.020271,1.000000,0.811666,0.202916,0.081167
0.020292,1.000000,0.812499,0.203125,0.081251
0.020312,1.000000,0.813333,0.203333,0.081334
0.020333,1.000000,0.814166,0.203541,0.081417
0.020354,1.000000,0.814999,0.203750,0.081501
0.020375,1.000000,0.815833,0.203958,0.081584
0.020396,1.000000,0.816666,0.204166,0.081667
0.020417,1.000000,0.817499,0.204375,0.081751
0.020437,1.000000,0.818333,0.204583,0.081834
0.020458,1.000000,0.819166,0.204791,0.081917
0.020479,1.000000,0.819999,0.205000,0.082001
0.020500,1.000000,0.820833,0.205208,0.082084
0.020521,1.000000,0.821666,0.205416,0.082167
0.020542,1.000000,0.822499,0.205625,0.082251
0.020562,1.000000,0.823333,0.205833,0.082334
0.020583,1.000000,0.824166,0.206041,0.082417
0.020604,1.000000,0.824999,0.206250,0.082501
0.020625,1.000000,0.825833,0.206458,0.082584
0.020646,1.000000,0.826666,0.206666,0.082667
0.020667,1.000000,0.827499,0.206875,0.082751
0.020688,1.000000,0.828333,0.207083,0.082834
0.020708,1.000000,0.829166,0.207291,0.082917
0.020729,1.000000,0.829999,0.207500,0.083001
0.020750,1.000000,0.830833,0.207708,0.083084
0.020771,1.000000,0.831666,0.207916,0.083167
0.020792,1.000000,0.832499,0.208125,0.083251
